user_id,username,chapter_name,video_count
11780585,Dearfla,Introduction: New Historical Sources for a Digital Age,12
11780585,Dearfla,Black Ships & Samurai 2: The Perry Encounter,20
11780585,Dearfla,Black Ships & Samurai 1: Historical Background,20
11780730,NicoleZhen6676,Introduction: New Historical Sources for a Digital Age,9
11784178,JosephLum,Transition: After Perry,13
11784178,JosephLum,Conclusion,6
11784178,JosephLum,Transition: From Hibiya to Shiseido,14
11784178,JosephLum,Modernity in Interwar Japan: Shiseido & Consumer Culture,23
11784178,JosephLum,Black Ships & Samurai 2: The Perry Encounter,24
11784178,JosephLum,Black Ships & Samurai 1: Historical Background,14
11784178,JosephLum,Introduction: New Historical Sources for a Digital Age,5
11784178,JosephLum,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
11787854,eternalfield,Introduction: New Historical Sources for a Digital Age,3
11790252,KarolienK,Transition: After Perry,13
11790252,KarolienK,Black Ships & Samurai 1: Historical Background,14
11790252,KarolienK,Transition: From Hibiya to Shiseido,15
11790252,KarolienK,Conclusion,6
11790252,KarolienK,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
11790252,KarolienK,Black Ships & Samurai 2: The Perry Encounter,24
11790252,KarolienK,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
11790252,KarolienK,Introduction: New Historical Sources for a Digital Age,12
11791624,dpmacmanus,Transition: After Perry,2
11791624,dpmacmanus,Black Ships & Samurai 2: The Perry Encounter,10
11791624,dpmacmanus,Black Ships & Samurai 1: Historical Background,13
11791624,dpmacmanus,Introduction: New Historical Sources for a Digital Age,14
11794063,RovkirHexus,Introduction: New Historical Sources for a Digital Age,12
11794063,RovkirHexus,Black Ships & Samurai 2: The Perry Encounter,23
11794063,RovkirHexus,Modernity in Interwar Japan: Shiseido & Consumer Culture,23
11794063,RovkirHexus,Conclusion,6
11794063,RovkirHexus,Transition: After Perry,13
11794063,RovkirHexus,Black Ships & Samurai 1: Historical Background,14
11794063,RovkirHexus,Transition: From Hibiya to Shiseido,15
11794063,RovkirHexus,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
11794339,Ervey89,Introduction: New Historical Sources for a Digital Age,2
11795789,Writerdirector58,Introduction: New Historical Sources for a Digital Age,1
11796446,ikendall01,Introduction: New Historical Sources for a Digital Age,13
11796446,ikendall01,Black Ships & Samurai 1: Historical Background,10
11797332,Clocktrotter,Introduction: New Historical Sources for a Digital Age,12
11797332,Clocktrotter,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",18
11797332,Clocktrotter,Transition: After Perry,13
11797332,Clocktrotter,Modernity in Interwar Japan: Shiseido & Consumer Culture,6
11797332,Clocktrotter,Transition: From Hibiya to Shiseido,15
11797332,Clocktrotter,Black Ships & Samurai 2: The Perry Encounter,25
11797332,Clocktrotter,Black Ships & Samurai 1: Historical Background,18
11797332,Clocktrotter,Conclusion,1
11798121,katebucktwo,Introduction: New Historical Sources for a Digital Age,12
11798498,thom_scott,Introduction: New Historical Sources for a Digital Age,10
11798498,thom_scott,Modernity in Interwar Japan: Shiseido & Consumer Culture,25
11798498,thom_scott,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",19
11798498,thom_scott,Black Ships & Samurai 2: The Perry Encounter,24
11798498,thom_scott,Transition: After Perry,13
11798498,thom_scott,Transition: From Hibiya to Shiseido,15
11798498,thom_scott,Conclusion,6
11798498,thom_scott,Black Ships & Samurai 1: Historical Background,14
11799801,Andreaborr,Black Ships & Samurai 1: Historical Background,5
11799801,Andreaborr,Introduction: New Historical Sources for a Digital Age,14
11801505,AshleyAlton,Black Ships & Samurai 1: Historical Background,1
11801505,AshleyAlton,Black Ships & Samurai 2: The Perry Encounter,1
11801814,panlv,Introduction: New Historical Sources for a Digital Age,1
11802067,raphael_acs,Introduction: New Historical Sources for a Digital Age,6
11802265,minauntalan089,Introduction: New Historical Sources for a Digital Age,2
11802265,minauntalan089,Black Ships & Samurai 2: The Perry Encounter,6
11802265,minauntalan089,Black Ships & Samurai 1: Historical Background,14
11803622,defGarr,Introduction: New Historical Sources for a Digital Age,1
11804897,MajaVodopivec,Introduction: New Historical Sources for a Digital Age,1
11806097,Wummy_Yodder,Conclusion,6
11806097,Wummy_Yodder,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",18
11806097,Wummy_Yodder,Transition: From Hibiya to Shiseido,14
11806097,Wummy_Yodder,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
11806097,Wummy_Yodder,Black Ships & Samurai 2: The Perry Encounter,24
11806097,Wummy_Yodder,Black Ships & Samurai 1: Historical Background,14
11806097,Wummy_Yodder,Introduction: New Historical Sources for a Digital Age,13
11806097,Wummy_Yodder,Transition: After Perry,14
11806887,aphanai,Introduction: New Historical Sources for a Digital Age,2
11808078,yalbertoh,Black Ships & Samurai 2: The Perry Encounter,18
11808078,yalbertoh,Black Ships & Samurai 1: Historical Background,3
11808078,yalbertoh,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",19
11808078,yalbertoh,Modernity in Interwar Japan: Shiseido & Consumer Culture,21
11808078,yalbertoh,Transition: After Perry,16
11808078,yalbertoh,Transition: From Hibiya to Shiseido,23
11808078,yalbertoh,Introduction: New Historical Sources for a Digital Age,12
11808078,yalbertoh,Conclusion,12
11808839,frank212321,Black Ships & Samurai 1: Historical Background,3
11808839,frank212321,Introduction: New Historical Sources for a Digital Age,1
11811033,mornedhil,Black Ships & Samurai 1: Historical Background,13
11811033,mornedhil,Transition: From Hibiya to Shiseido,12
11811033,mornedhil,Conclusion,6
11811033,mornedhil,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
11811033,mornedhil,Black Ships & Samurai 2: The Perry Encounter,23
11811033,mornedhil,Transition: After Perry,13
11811033,mornedhil,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",14
11811033,mornedhil,Introduction: New Historical Sources for a Digital Age,10
11814979,ValeriiaOmelchenko,Introduction: New Historical Sources for a Digital Age,1
11815226,daweihu,Introduction: New Historical Sources for a Digital Age,1
11817246,SanShiroda,Black Ships & Samurai 1: Historical Background,5
11817246,SanShiroda,Introduction: New Historical Sources for a Digital Age,8
11817977,yokohama2702,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
11817977,yokohama2702,Conclusion,10
11817977,yokohama2702,Transition: From Hibiya to Shiseido,15
11817977,yokohama2702,Black Ships & Samurai 1: Historical Background,12
11817977,yokohama2702,Introduction: New Historical Sources for a Digital Age,9
11817977,yokohama2702,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
11817977,yokohama2702,Transition: After Perry,13
11817977,yokohama2702,Black Ships & Samurai 2: The Perry Encounter,23
11818184,sarasdewiq,Black Ships & Samurai 1: Historical Background,4
11818184,sarasdewiq,Introduction: New Historical Sources for a Digital Age,1
11818529,Pilar_Maldonado,Black Ships & Samurai 1: Historical Background,14
11818529,Pilar_Maldonado,Black Ships & Samurai 2: The Perry Encounter,1
11818529,Pilar_Maldonado,Introduction: New Historical Sources for a Digital Age,11
11819639,SheuoHui,Introduction: New Historical Sources for a Digital Age,2
11820123,vaneferreiira,Introduction: New Historical Sources for a Digital Age,1
11820426,mizukenmizuken,Black Ships & Samurai 2: The Perry Encounter,7
11820426,mizukenmizuken,Introduction: New Historical Sources for a Digital Age,1
11820426,mizukenmizuken,Black Ships & Samurai 1: Historical Background,3
11820890,Bloopie,Introduction: New Historical Sources for a Digital Age,1
11820904,Deepiala6102,Introduction: New Historical Sources for a Digital Age,1
11827958,kailoh,Introduction: New Historical Sources for a Digital Age,1
11828918,sswaminathan1970,Black Ships & Samurai 2: The Perry Encounter,2
11828918,sswaminathan1970,Modernity in Interwar Japan: Shiseido & Consumer Culture,2
11828918,sswaminathan1970,Black Ships & Samurai 1: Historical Background,4
11828918,sswaminathan1970,Introduction: New Historical Sources for a Digital Age,2
11828918,sswaminathan1970,Transition: After Perry,4
11828918,sswaminathan1970,Conclusion,2
11828918,sswaminathan1970,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",1
11829768,meiyi0130,Introduction: New Historical Sources for a Digital Age,2
11830449,nganhong,Black Ships & Samurai 1: Historical Background,1
11831131,minjong,Black Ships & Samurai 1: Historical Background,3
11831131,minjong,Introduction: New Historical Sources for a Digital Age,11
11831858,kevin_chyi_rc,Introduction: New Historical Sources for a Digital Age,1
11831932,James_HD,Introduction: New Historical Sources for a Digital Age,1
11832729,DinhHoan,Black Ships & Samurai 1: Historical Background,1
11837234,HaoCAI,Introduction: New Historical Sources for a Digital Age,8
11839963,niamhann,Black Ships & Samurai 1: Historical Background,1
11839963,niamhann,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",3
11839963,niamhann,Transition: After Perry,2
11839963,niamhann,Introduction: New Historical Sources for a Digital Age,1
11842506,armf93,Introduction: New Historical Sources for a Digital Age,1
11843387,AlfredoMD93,Black Ships & Samurai 1: Historical Background,1
11843497,liuhw,Introduction: New Historical Sources for a Digital Age,1
11844008,dellita,Black Ships & Samurai 1: Historical Background,1
11844008,dellita,Introduction: New Historical Sources for a Digital Age,2
11844776,MgomezB,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",5
11844776,MgomezB,Black Ships & Samurai 1: Historical Background,14
11844776,MgomezB,Black Ships & Samurai 2: The Perry Encounter,24
11844776,MgomezB,Transition: After Perry,13
11844776,MgomezB,Introduction: New Historical Sources for a Digital Age,12
11845747,SherifElsaman,Black Ships & Samurai 1: Historical Background,1
11845747,SherifElsaman,Introduction: New Historical Sources for a Digital Age,2
11845753,Jemnostpan,Transition: After Perry,21
11845753,Jemnostpan,Introduction: New Historical Sources for a Digital Age,14
11845753,Jemnostpan,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",14
11845753,Jemnostpan,Black Ships & Samurai 2: The Perry Encounter,34
11845753,Jemnostpan,Black Ships & Samurai 1: Historical Background,16
11846088,KarenaJE,Conclusion,6
11846088,KarenaJE,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
11846088,KarenaJE,Transition: After Perry,13
11846088,KarenaJE,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
11846088,KarenaJE,Black Ships & Samurai 2: The Perry Encounter,24
11846088,KarenaJE,Transition: From Hibiya to Shiseido,14
11846088,KarenaJE,Black Ships & Samurai 1: Historical Background,15
11846088,KarenaJE,Introduction: New Historical Sources for a Digital Age,12
11849040,HUANGWENZHENG,Black Ships & Samurai 1: Historical Background,11
11849040,HUANGWENZHENG,Introduction: New Historical Sources for a Digital Age,2
11850422,CZhijun,Introduction: New Historical Sources for a Digital Age,2
11852349,Lucas-Thirion,Black Ships & Samurai 2: The Perry Encounter,25
11852349,Lucas-Thirion,Modernity in Interwar Japan: Shiseido & Consumer Culture,5
11852349,Lucas-Thirion,Transition: After Perry,12
11852349,Lucas-Thirion,Black Ships & Samurai 1: Historical Background,10
11852349,Lucas-Thirion,Introduction: New Historical Sources for a Digital Age,2
11852349,Lucas-Thirion,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",19
11852349,Lucas-Thirion,Transition: From Hibiya to Shiseido,14
11853002,Juliet_Huang,Conclusion,1
11853002,Juliet_Huang,Transition: From Hibiya to Shiseido,1
11853002,Juliet_Huang,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",1
11853139,pankycool,Introduction: New Historical Sources for a Digital Age,1
11857919,bvanderlinden1,Introduction: New Historical Sources for a Digital Age,3
11860828,kkiang,Introduction: New Historical Sources for a Digital Age,2
11860828,kkiang,Black Ships & Samurai 2: The Perry Encounter,1
11860828,kkiang,Black Ships & Samurai 1: Historical Background,24
11862077,eakinbo,Introduction: New Historical Sources for a Digital Age,10
11862077,eakinbo,Transition: After Perry,11
11862077,eakinbo,Transition: From Hibiya to Shiseido,8
11862077,eakinbo,Conclusion,6
11862077,eakinbo,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",4
11862077,eakinbo,Modernity in Interwar Japan: Shiseido & Consumer Culture,2
11862077,eakinbo,Black Ships & Samurai 1: Historical Background,16
11862077,eakinbo,Black Ships & Samurai 2: The Perry Encounter,23
11862142,weiyu0103,Introduction: New Historical Sources for a Digital Age,1
11862142,weiyu0103,Black Ships & Samurai 1: Historical Background,3
11863846,Wing_,Introduction: New Historical Sources for a Digital Age,1
11863846,Wing_,Black Ships & Samurai 1: Historical Background,1
11866368,AmandaTran8,Introduction: New Historical Sources for a Digital Age,2
11872558,Enigma117,Introduction: New Historical Sources for a Digital Age,9
11872558,Enigma117,Black Ships & Samurai 2: The Perry Encounter,25
11872558,Enigma117,Transition: After Perry,13
11872558,Enigma117,Black Ships & Samurai 1: Historical Background,14
11872558,Enigma117,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",10
11872950,kiretran,Conclusion,6
11872950,kiretran,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
11872950,kiretran,Transition: From Hibiya to Shiseido,14
11872950,kiretran,Black Ships & Samurai 1: Historical Background,14
11872950,kiretran,Transition: After Perry,13
11872950,kiretran,Introduction: New Historical Sources for a Digital Age,11
11872950,kiretran,Black Ships & Samurai 2: The Perry Encounter,25
11872950,kiretran,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",20
11873424,sallyliu2016,Transition: From Hibiya to Shiseido,14
11873424,sallyliu2016,Conclusion,6
11873424,sallyliu2016,Introduction: New Historical Sources for a Digital Age,11
11873424,sallyliu2016,Black Ships & Samurai 2: The Perry Encounter,24
11873424,sallyliu2016,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",16
11873424,sallyliu2016,Modernity in Interwar Japan: Shiseido & Consumer Culture,27
11873424,sallyliu2016,Black Ships & Samurai 1: Historical Background,15
11873424,sallyliu2016,Transition: After Perry,29
11873434,tiffyang,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",6
11873434,tiffyang,Transition: After Perry,2
11873434,tiffyang,Modernity in Interwar Japan: Shiseido & Consumer Culture,21
11873434,tiffyang,Introduction: New Historical Sources for a Digital Age,9
11873434,tiffyang,Conclusion,6
11873434,tiffyang,Black Ships & Samurai 1: Historical Background,8
11873434,tiffyang,Black Ships & Samurai 2: The Perry Encounter,10
11873446,mkaminsky11,Black Ships & Samurai 2: The Perry Encounter,19
11873446,mkaminsky11,Transition: After Perry,13
11873446,mkaminsky11,Introduction: New Historical Sources for a Digital Age,10
11873446,mkaminsky11,Modernity in Interwar Japan: Shiseido & Consumer Culture,20
11873446,mkaminsky11,Transition: From Hibiya to Shiseido,2
11873446,mkaminsky11,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",9
11873446,mkaminsky11,Black Ships & Samurai 1: Historical Background,14
11873451,JinYoon,Transition: From Hibiya to Shiseido,15
11873451,JinYoon,Introduction: New Historical Sources for a Digital Age,11
11873451,JinYoon,Black Ships & Samurai 1: Historical Background,14
11873451,JinYoon,Transition: After Perry,14
11873451,JinYoon,Black Ships & Samurai 2: The Perry Encounter,23
11873451,JinYoon,Modernity in Interwar Japan: Shiseido & Consumer Culture,12
11873451,JinYoon,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",13
11876437,josephmtorres11,Conclusion,8
11876437,josephmtorres11,Transition: From Hibiya to Shiseido,7
11876437,josephmtorres11,Modernity in Interwar Japan: Shiseido & Consumer Culture,36
11876437,josephmtorres11,Introduction: New Historical Sources for a Digital Age,12
11876437,josephmtorres11,Black Ships & Samurai 2: The Perry Encounter,15
11876437,josephmtorres11,Transition: After Perry,15
11876437,josephmtorres11,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
11876437,josephmtorres11,Black Ships & Samurai 1: Historical Background,6
11876929,Thomas-L-Valuch,Introduction: New Historical Sources for a Digital Age,11
11876929,Thomas-L-Valuch,Black Ships & Samurai 1: Historical Background,14
11876929,Thomas-L-Valuch,Black Ships & Samurai 2: The Perry Encounter,11
11877677,lcwong0928,Introduction: New Historical Sources for a Digital Age,13
11877677,lcwong0928,Transition: After Perry,13
11877677,lcwong0928,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",13
11877677,lcwong0928,Transition: From Hibiya to Shiseido,17
11877677,lcwong0928,Black Ships & Samurai 1: Historical Background,13
11877677,lcwong0928,Black Ships & Samurai 2: The Perry Encounter,26
11877677,lcwong0928,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
11877677,lcwong0928,Conclusion,7
11881317,RobertAnstee,Introduction: New Historical Sources for a Digital Age,1
11883264,Tugce_Yuksel159,Introduction: New Historical Sources for a Digital Age,1
11884902,Jean-Malo,Black Ships & Samurai 2: The Perry Encounter,25
11884902,Jean-Malo,Introduction: New Historical Sources for a Digital Age,6
11884902,Jean-Malo,Transition: After Perry,13
11884902,Jean-Malo,Black Ships & Samurai 1: Historical Background,14
11884902,Jean-Malo,Transition: From Hibiya to Shiseido,15
11884902,Jean-Malo,Conclusion,6
11884902,Jean-Malo,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",16
11884902,Jean-Malo,Modernity in Interwar Japan: Shiseido & Consumer Culture,23
11885358,HashanWijayantha,Introduction: New Historical Sources for a Digital Age,1
11890042,KasloDan,Introduction: New Historical Sources for a Digital Age,2
11890042,KasloDan,Black Ships & Samurai 1: Historical Background,14
11890042,KasloDan,Black Ships & Samurai 2: The Perry Encounter,9
11890099,whymauri,Transition: After Perry,9
11890099,whymauri,Modernity in Interwar Japan: Shiseido & Consumer Culture,16
11890099,whymauri,Transition: From Hibiya to Shiseido,5
11890099,whymauri,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",8
11890099,whymauri,Black Ships & Samurai 1: Historical Background,16
11890099,whymauri,Introduction: New Historical Sources for a Digital Age,11
11890099,whymauri,Black Ships & Samurai 2: The Perry Encounter,31
11890267,mthospod,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",12
11890267,mthospod,Black Ships & Samurai 1: Historical Background,11
11890267,mthospod,Black Ships & Samurai 2: The Perry Encounter,21
11890267,mthospod,Transition: From Hibiya to Shiseido,9
11890267,mthospod,Modernity in Interwar Japan: Shiseido & Consumer Culture,22
11890267,mthospod,Transition: After Perry,11
11890267,mthospod,Conclusion,6
11890267,mthospod,Introduction: New Historical Sources for a Digital Age,11
11890422,RobertJones4f86,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
11890422,RobertJones4f86,Introduction: New Historical Sources for a Digital Age,3
11890422,RobertJones4f86,Transition: After Perry,13
11890422,RobertJones4f86,Black Ships & Samurai 2: The Perry Encounter,25
11890422,RobertJones4f86,Modernity in Interwar Japan: Shiseido & Consumer Culture,13
11890422,RobertJones4f86,Black Ships & Samurai 1: Historical Background,15
11890422,RobertJones4f86,Transition: From Hibiya to Shiseido,15
11894585,AngelinaOboysheva,Black Ships & Samurai 2: The Perry Encounter,24
11894585,AngelinaOboysheva,Introduction: New Historical Sources for a Digital Age,11
11894585,AngelinaOboysheva,Black Ships & Samurai 1: Historical Background,14
11896753,TsrifTsal,Modernity in Interwar Japan: Shiseido & Consumer Culture,1
11899019,rowenadinata,Introduction: New Historical Sources for a Digital Age,1
11900207,sabinach,Modernity in Interwar Japan: Shiseido & Consumer Culture,23
11900207,sabinach,Transition: From Hibiya to Shiseido,14
11900207,sabinach,Introduction: New Historical Sources for a Digital Age,11
11900207,sabinach,Conclusion,6
11900207,sabinach,Black Ships & Samurai 1: Historical Background,14
11900207,sabinach,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
11900207,sabinach,Transition: After Perry,13
11900207,sabinach,Black Ships & Samurai 2: The Perry Encounter,25
11901646,jukuh,Introduction: New Historical Sources for a Digital Age,1
11902169,RebecaSaenz,Introduction: New Historical Sources for a Digital Age,1
11902622,amanda_li,Transition: After Perry,13
11902622,amanda_li,Conclusion,4
11902622,amanda_li,Transition: From Hibiya to Shiseido,14
11902622,amanda_li,Black Ships & Samurai 1: Historical Background,14
11902622,amanda_li,Black Ships & Samurai 2: The Perry Encounter,24
11902622,amanda_li,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",18
11902622,amanda_li,Modernity in Interwar Japan: Shiseido & Consumer Culture,29
11902622,amanda_li,Introduction: New Historical Sources for a Digital Age,11
11903146,redservent,Black Ships & Samurai 1: Historical Background,3
11903146,redservent,Introduction: New Historical Sources for a Digital Age,6
11904204,Nick_UBC,Introduction: New Historical Sources for a Digital Age,1
11904277,kaarias,Introduction: New Historical Sources for a Digital Age,8
11904277,kaarias,Transition: After Perry,13
11904277,kaarias,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
11904277,kaarias,Black Ships & Samurai 2: The Perry Encounter,25
11904277,kaarias,Conclusion,6
11904277,kaarias,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",11
11904277,kaarias,Black Ships & Samurai 1: Historical Background,8
11904277,kaarias,Transition: From Hibiya to Shiseido,16
11905864,rhozeus,Introduction: New Historical Sources for a Digital Age,1
11907855,zzzzzynxng,Black Ships & Samurai 1: Historical Background,14
11907855,zzzzzynxng,Black Ships & Samurai 2: The Perry Encounter,2
11907855,zzzzzynxng,Introduction: New Historical Sources for a Digital Age,13
11909191,Wodsuz1,Introduction: New Historical Sources for a Digital Age,1
11909252,urbanismoverde,Introduction: New Historical Sources for a Digital Age,12
11910193,MarthaGifford,Conclusion,6
11910193,MarthaGifford,Transition: After Perry,13
11910193,MarthaGifford,Introduction: New Historical Sources for a Digital Age,12
11910193,MarthaGifford,Transition: From Hibiya to Shiseido,14
11910193,MarthaGifford,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
11910193,MarthaGifford,Black Ships & Samurai 2: The Perry Encounter,24
11910193,MarthaGifford,Modernity in Interwar Japan: Shiseido & Consumer Culture,25
11910193,MarthaGifford,Black Ships & Samurai 1: Historical Background,14
11910321,tarinchou,Introduction: New Historical Sources for a Digital Age,17
11910321,tarinchou,Black Ships & Samurai 1: Historical Background,8
11912623,N_Jenkins,Introduction: New Historical Sources for a Digital Age,3
11912623,N_Jenkins,Black Ships & Samurai 1: Historical Background,2
11912765,junkikanda,Introduction: New Historical Sources for a Digital Age,15
11913942,Momo627,Introduction: New Historical Sources for a Digital Age,5
11914005,MiaoXu,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",19
11914005,MiaoXu,Black Ships & Samurai 2: The Perry Encounter,22
11914005,MiaoXu,Black Ships & Samurai 1: Historical Background,15
11914005,MiaoXu,Conclusion,7
11914005,MiaoXu,Transition: After Perry,20
11914005,MiaoXu,Introduction: New Historical Sources for a Digital Age,11
11914005,MiaoXu,Modernity in Interwar Japan: Shiseido & Consumer Culture,23
11914005,MiaoXu,Transition: From Hibiya to Shiseido,14
11915509,naidica,Introduction: New Historical Sources for a Digital Age,1
11918935,amdunn,Transition: From Hibiya to Shiseido,14
11918935,amdunn,Introduction: New Historical Sources for a Digital Age,11
11918935,amdunn,Modernity in Interwar Japan: Shiseido & Consumer Culture,23
11918935,amdunn,Black Ships & Samurai 1: Historical Background,16
11918935,amdunn,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",12
11918935,amdunn,Black Ships & Samurai 2: The Perry Encounter,24
11918935,amdunn,Conclusion,6
11919648,ma_zaleski,Black Ships & Samurai 1: Historical Background,8
11919648,ma_zaleski,Introduction: New Historical Sources for a Digital Age,11
11921944,MargaritaSemenova,Introduction: New Historical Sources for a Digital Age,11
11921944,MargaritaSemenova,Black Ships & Samurai 2: The Perry Encounter,26
11921944,MargaritaSemenova,Modernity in Interwar Japan: Shiseido & Consumer Culture,9
11921944,MargaritaSemenova,Black Ships & Samurai 1: Historical Background,14
11921944,MargaritaSemenova,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",17
11921944,MargaritaSemenova,Transition: From Hibiya to Shiseido,14
11921944,MargaritaSemenova,Transition: After Perry,13
11922055,dennieliasr,Introduction: New Historical Sources for a Digital Age,1
11922697,EgleVaitmonaite,Black Ships & Samurai 1: Historical Background,14
11922697,EgleVaitmonaite,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",18
11922697,EgleVaitmonaite,Transition: From Hibiya to Shiseido,14
11922697,EgleVaitmonaite,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
11922697,EgleVaitmonaite,Black Ships & Samurai 2: The Perry Encounter,24
11922697,EgleVaitmonaite,Introduction: New Historical Sources for a Digital Age,12
11922697,EgleVaitmonaite,Transition: After Perry,13
11922697,EgleVaitmonaite,Conclusion,6
11923267,_Xin412-,Introduction: New Historical Sources for a Digital Age,2
11924905,NamLinh,Introduction: New Historical Sources for a Digital Age,2
11924905,NamLinh,Black Ships & Samurai 1: Historical Background,2
11926619,TamaraIglesias,Transition: From Hibiya to Shiseido,14
11926619,TamaraIglesias,Black Ships & Samurai 1: Historical Background,14
11926619,TamaraIglesias,Transition: After Perry,13
11926619,TamaraIglesias,Modernity in Interwar Japan: Shiseido & Consumer Culture,18
11926619,TamaraIglesias,Introduction: New Historical Sources for a Digital Age,11
11926619,TamaraIglesias,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",15
11926619,TamaraIglesias,Black Ships & Samurai 2: The Perry Encounter,24
11929110,Asami_I,Introduction: New Historical Sources for a Digital Age,12
11929110,Asami_I,Transition: From Hibiya to Shiseido,14
11929110,Asami_I,Transition: After Perry,13
11929110,Asami_I,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",18
11929110,Asami_I,Black Ships & Samurai 2: The Perry Encounter,24
11929110,Asami_I,Black Ships & Samurai 1: Historical Background,15
11929110,Asami_I,Conclusion,6
11929110,Asami_I,Modernity in Interwar Japan: Shiseido & Consumer Culture,24
11929617,smcmanus4188,Black Ships & Samurai 2: The Perry Encounter,1
11929617,smcmanus4188,Black Ships & Samurai 1: Historical Background,14
11929617,smcmanus4188,Introduction: New Historical Sources for a Digital Age,12
11930431,brunosprak,Introduction: New Historical Sources for a Digital Age,6
11930996,LianaSutherland,Introduction: New Historical Sources for a Digital Age,6
11930996,LianaSutherland,Black Ships & Samurai 2: The Perry Encounter,1
11930996,LianaSutherland,Black Ships & Samurai 1: Historical Background,4
11932993,JONATHAN_PERGERSON,Black Ships & Samurai 1: Historical Background,16
11932993,JONATHAN_PERGERSON,Black Ships & Samurai 2: The Perry Encounter,1
11932993,JONATHAN_PERGERSON,Introduction: New Historical Sources for a Digital Age,11
11935490,RenayH,Conclusion,7
11935490,RenayH,Black Ships & Samurai 1: Historical Background,13
11935490,RenayH,Introduction: New Historical Sources for a Digital Age,10
11935490,RenayH,Transition: From Hibiya to Shiseido,14
11935490,RenayH,Modernity in Interwar Japan: Shiseido & Consumer Culture,25
11935490,RenayH,Transition: After Perry,13
11935490,RenayH,Black Ships & Samurai 2: The Perry Encounter,24
11935490,RenayH,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",13
11937421,mikohayashi86,Black Ships & Samurai 1: Historical Background,8
11937421,mikohayashi86,Introduction: New Historical Sources for a Digital Age,11
11938240,FedericoN7,Introduction: New Historical Sources for a Digital Age,11
11938240,FedericoN7,Black Ships & Samurai 1: Historical Background,1
11944000,BrandyPham,Introduction: New Historical Sources for a Digital Age,2
11946255,CamilaMory,Black Ships & Samurai 1: Historical Background,8
11946255,CamilaMory,Introduction: New Historical Sources for a Digital Age,11
11948542,AnnisaNoorhidayati,Introduction: New Historical Sources for a Digital Age,2
11950329,ChrisZYW,Black Ships & Samurai 2: The Perry Encounter,2
11950329,ChrisZYW,Black Ships & Samurai 1: Historical Background,15
11950329,ChrisZYW,Introduction: New Historical Sources for a Digital Age,12
11951531,smgrinyova,Transition: After Perry,13
11951531,smgrinyova,Black Ships & Samurai 1: Historical Background,14
11951531,smgrinyova,"Social Protest in Imperial Japan: The Hibiya Riot of 1905 ",16
