user_id,chapter_mid,chgrade
11749852,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
11749852,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11749852,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
11755602,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
11755721,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11755721,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,6
11763917,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
11766173,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
11766173,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11772320,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,32
11772320,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
11772320,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
11776841,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,62
11776841,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,21
11776841,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,19
11776841,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
11776841,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
11776841,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11776841,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11776841,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
11780585,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1.25
11780585,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
11780585,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,2.75
11784178,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,8
11784178,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
11784178,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45.166666666666671
11784178,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
11784178,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
11784178,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,48
11784178,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,46
11784178,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15.875
11787854,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
11790252,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11790252,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
11790252,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
11790252,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
11790252,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11790252,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,58
11790252,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
11790252,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,55
11791624,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,5
11791624,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,6
11791624,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
11794063,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,51
11794063,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
11794063,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11794063,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,15
11794063,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,54
11794063,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11794063,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,20
11794063,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
11796446,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
11796446,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11797332,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
11797332,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11797332,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11797332,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
11797332,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
11797332,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
11797332,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,8
11798121,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11798498,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,47
11798498,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,43
11798498,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
11798498,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,55
11798498,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11798498,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
11798498,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
11798498,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
11799801,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
11799801,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,6
11801505,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11801505,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,5
11802265,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
11802265,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,7
11806097,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,43
11806097,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
11806097,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,52
11806097,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
11806097,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11806097,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,52
11806097,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11806097,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
11806887,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
11808078,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,24
11808078,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,49
11808078,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14.625
11808078,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,19
11808078,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,12
11808078,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,36
11811033,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
11811033,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,64
11811033,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
11811033,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
11811033,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11811033,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,19
11811033,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,54
11811033,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11817246,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,0.5
11817246,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,4
11817977,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14.25
11817977,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,53
11817977,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,41
11817977,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
11817977,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
11817977,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,20
11817977,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14.142857142857142
11817977,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,49
11818529,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11818529,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,4
11818529,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
11820426,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,1
11831131,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
11831131,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11831515,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
11837234,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11839963,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,2
11844776,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11844776,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
11844776,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
11844776,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,10
11844776,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15.875
11845753,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,26
11845753,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11845753,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,4.5
11845753,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,4
11845753,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
11846088,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
11846088,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
11846088,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,54
11846088,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,21
11846088,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
11846088,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14.75
11846088,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11846088,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,58
11849040,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,11
11850422,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
11857919,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
11860828,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,4
11860828,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
11862077,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,31
11862077,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,30
11862077,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,6
11862077,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11862077,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,16
11862077,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
11862077,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,6
11862077,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
11872558,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,31
11872558,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
11872558,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11872558,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,21
11872558,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11872950,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,57
11872950,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11872950,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
11872950,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
11872950,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,52
11872950,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11872950,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
11872950,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,9
11873424,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15.625
11873424,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
11873424,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11873424,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,14
11873424,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,42
11873424,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,47
11873424,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
11873424,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,39
11873434,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
11873434,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,18
11873434,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14
11873434,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,42
11873434,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,49
11873434,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,43
11873434,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,14
11873434,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11873446,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14
11873446,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,10
11873446,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,28
11873446,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,36
11873446,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
11873446,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11873451,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,20
11873451,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
11873451,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
11873451,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,50
11873451,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
11873451,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11873451,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
11876437,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
11876437,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,13.25
11876437,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,38
11876437,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,37
11876437,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,41
11876437,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
11876437,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11876437,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,6
11876929,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,25
11876929,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
11876929,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
11877677,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11877677,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11877677,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
11877677,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,57
11877677,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,21
11877677,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,63
11877677,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,48
11877677,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,19
11884902,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
11884902,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
11884902,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,54
11884902,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11884902,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
11884902,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,56
11884902,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
11884902,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11890042,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,9.2857142857142865
11890042,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,13
11890099,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,0
11890099,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,33
11890099,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11890099,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
11890099,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,3
11890099,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,8
11890267,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
11890267,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
11890267,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
11890267,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11890267,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,58
11890267,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
11890267,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,52
11890267,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11890422,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,32
11890422,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,10.625
11890422,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,28
11890422,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
11890422,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,50
11890422,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,17
11894585,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,3
11894585,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11894585,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
11894585,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,1
11894585,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,48
11894585,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,7
11894585,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,6
11900207,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
11900207,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
11900207,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,17
11900207,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,5
11900207,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,42
11900207,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,46
11900207,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
11900207,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,36
11902622,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5.833333333333333
11902622,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,41
11902622,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
11902622,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
11902622,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
11902622,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11902622,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
11902622,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,6
11903146,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
11903146,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
11904277,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
11904277,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,32
11904277,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,49
11904277,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
11904277,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
11904277,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,21
11904277,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
11904277,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,6
11907855,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4.916666666666667
11907855,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
11909191,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
11909191,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,10
11909191,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,15
11909191,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,33
11909191,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,27
11909191,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,9
11909191,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,39
11909191,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,13
11909252,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11910193,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
11910193,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,19
11910193,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
11910193,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,54
11910193,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11910193,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
11910193,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,56
11910193,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11910321,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7.5714285714285712
11910321,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
11912623,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
11912765,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
11914005,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,49
11914005,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
11914005,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,13.875
11914005,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
11914005,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
11914005,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,54
11914005,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
11914005,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11915509,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
11918935,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
11918935,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11918935,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,20
11918935,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,16
11918935,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
11918935,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,42
11918935,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,47
11919648,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11919648,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,13
11921944,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,31
11921944,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
11921944,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,7
11921944,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
11921944,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11921944,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
11921944,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
11921944,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
11922055,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
11922697,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,19
11922697,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,60
11922697,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
11922697,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
11922697,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
11922697,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,55
11922697,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
11922697,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
11924931,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
11926619,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,43
11926619,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,43
11926619,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
11926619,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,13
11926619,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,41
11926619,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,13.75
11926619,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1.583333333333333
11926619,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
11927674,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,7
